1571997105,3,5,2,"C2,C6,CA,CK;S5,S2,S4,S10;C10,C3,C5,C4;S6,S3,S8,SK;SQ,HA,CJ,C7;H10,HK,CQ,C8;D2,D3,D5,D4;D10,D8,D9,D6;S7,SJ,SA,H7;H6,HQ,DJ,D7;H5,HJ,DQ,DK;H3,H8,H9,C9;S9,H4,DA,H2"
1571997105,3,1,2,"C2,CQ,CK,CA;S3,S2,S5,S9;C5,C6,C3,C4;S6,S4,S8,SK;C7,C8,C9,C10;D3,D7,D2,D10;D4,D9,D5,DK;S7,HA,S10,SA;H10,H4,HJ,H2;DQ,DJ,D6,H7;SJ,H9,SQ,H6;DA,H8,D8,H5;HK,CJ,HQ,H3"
1571997105,3,25,2,"C7,C8,C2,CA;S6,S5,H9,S2;S8,S7,DK,S3;S10,S9,D9,S4;SJ,H10,D4,SQ;D5,D2,D3,D7;D6,D8,CK,D10;HQ,H8,CQ,SK;HJ,H7,C10,SA;H3,H6,C3,C6;DA,H5,C4,CJ;DQ,H2,C9,HK;DJ,H4,C5,HA"
1571997105,3,1,2,"CK,CQ,C2,C9;S6,S4,S2,S5;S8,S7,S3,SA;C4,C7,C6,C3;SJ,S9,SQ,HK;C5,C10,CA,HJ;D6,DJ,D3,D2;D7,DA,D4,D9;H9,S10,SK,H10;D8,H8,D5,DK;H3,H4,HQ,H2;D10,H7,DQ,H6;C8,CJ,HA,H5"
1571997105,3,0,2,"CK,CQ,C2,C10;S2,SJ,S3,S6;C9,C3,C8,C4;S4,SK,S8,HQ;HK,C6,CJ,C5;S5,SA,S9,HJ;H8,C7,CA,H10;D2,D8,D6,D3;D7,DK,D9,D4;DQ,H3,HA,H2;DJ,H7,D10,D5;S7,H5,SQ,H9;S10,H4,DA,H6"
1571997105,3,0,2,"C2,C4,CA,CJ;S5,S2,S3,S4;S9,S8,S6,SK;C3,SA,C8,C6;HK,S10,S7,H6;D8,D3,D4,D2;C5,HA,CK,C9;H10,HJ,SJ,H2;DA,D9,DQ,D5;C7,H9,SQ,DK;C10,H8,HQ,D10;CQ,H4,H5,D7;H7,DJ,H3,D6"
1571997105,3,16,2,"C2,C10,CK,CA;S5,S3,S4,S2;S10,S6,S8,S7;SJ,S9,SQ,SK;DK,D2,D3,D5;D6,D4,D8,DQ;H5,H9,HK,SA;C5,C3,H10,C4;D10,D7,D9,HA;C8,H8,H6,C6;C9,H7,H4,C7;CJ,H2,H3,HQ;CQ,DA,DJ,HJ"
1571997105,3,0,2,"CA,CQ,C2,C4;S3,S5,S2,SJ;C5,C6,C7,C3;S10,S6,S4,SA;D6,D4,D2,D3;C8,SK,CJ,H9;SQ,S7,S8,H4;C9,HA,HQ,H2;C10,HJ,H5,DA;CK,H10,H3,DK;H7,H6,D10,DJ;H8,DQ,D8,D9;HK,D7,S9,D5"
1571997105,3,2,2,"CK,C10,CJ,C2;S3,S5,S2,S6;S4,S7,SK,S8;C3,C4,C6,CA;S10,S9,HK,SJ;C5,SA,HJ,C7;DK,D6,D2,D5;C8,H9,H10,SQ;C9,H8,H6,HQ;CQ,H4,D10,H3;H5,H2,D8,DA;H7,DQ,D4,DJ;HA,D9,D3,D7"
1571997105,3,2,2,"CK,C2,C10,C3;S3,S2,S5,S4;HK,SK,S8,S6;C4,C8,C6,SQ;D2,D10,D6,D3;D5,DQ,DJ,D4;C5,C9,SA,H8;C7,CJ,HJ,H5;CQ,CA,H9,H3;H10,H4,H2,D9;D7,HA,H6,D8;DA,HQ,S10,S7;DK,H7,SJ,S9"
1571997105,3,5,2,"C5,CA,C2,CK;S4,S3,S9,S2;C3,C9,C7,C4;S5,S6,SK,S10;SQ,C10,C8,C6;HK,CJ,H9,CQ;DJ,D4,D3,D2;D6,D10,D5,DK;S8,S7,H8,SJ;HJ,H3,H2,H5;D8,DQ,D7,HA;H7,SA,H4,HQ;D9,H6,DA,H10"
1571997105,3,1,2,"CJ,CA,C2,CK;S2,S6,S4,S3;S8,S7,SJ,S5;C3,HK,C4,C5;C9,HQ,C10,C6;SQ,HJ,CQ,C7;D2,D3,D5,D4;D6,D10,D7,D8;DJ,DK,D9,SA;H7,H2,H6,H4;S9,H9,SK,HA;H10,H5,DQ,H8;S10,H3,DA,C8"
1571997105,3,1,2,"CQ,CA,CK,C2;S3,S6,S2,S4;S5,S7,SJ,SK;C7,C6,C3,C4;S10,S8,SQ,HK;D3,D2,D4,DK;D5,D9,D8,D7;HJ,C9,C5,HQ;D6,D10,HA,DQ;H4,H2,H6,H3;H10,SA,C8,H9;H5,DA,C10,H8;DJ,S9,CJ,H7"
1571997105,3,3,2,"C2,C8,CA,C5;S10,S4,S2,S3;C6,C4,C7,C3;HJ,S5,S7,S6;H8,SJ,S9,S8;D2,D3,D4,D5;D6,D9,D7,D8;DK,D10,DJ,SQ;C10,HA,C9,SA;CJ,HK,H7,SK;CQ,HQ,H2,H10;CK,H4,DA,H9;H5,H3,DQ,H6"
1571997105,3,0,2,"CQ,C2,CK,C10;S6,S4,S7,S2;S8,SK,S9,S3;HA,C5,C3,C4;HQ,C7,C8,C6;S10,SA,SJ,S5;HJ,C9,H10,SQ;D3,D5,DQ,D2;D8,DJ,D7,D4;H5,CJ,H7,H9;H4,CA,H6,H8;DA,H2,H3,DK;D10,HK,D9,D6"
1571997105,3,4,2,"C9,CK,C2,SA;S4,S3,S2,S8;S6,S5,HK,S9;HA,S7,H10,S10;H5,SQ,H9,SJ;D6,D4,DJ,D2;D7,SK,D10,D3;C8,C3,C6,HQ;D8,H7,H8,D5;D9,H6,CA,DA;H3,CJ,CQ,H2;DQ,C5,C10,HJ;DK,C4,C7,H4"
1571997105,3,0,2,"C9,C10,C2,CK;S3,S4,S5,S2;S7,SK,S6,SJ;C4,C3,CA,C7;S9,H8,S8,HA;S10,H4,SQ,HJ;SA,C5,CQ,CJ;D2,D10,D6,D5;HQ,C6,HK,H10;H6,C8,H9,H7;D3,DJ,D7,D9;D4,DQ,D8,DA;H3,DK,H5,H2"
1571997105,3,5,2,"C2,CQ,CJ,CK;S7,S2,S8,S3;C8,C7,C4,C3;S10,S4,SQ,S5;D8,D4,D3,D2;DK,D5,DA,D6;HK,SJ,SK,S6;H10,HA,SA,S9;CA,H9,C5,C9;H2,H8,H7,H5;H6,D7,HJ,D9;H4,D10,C10,DQ;H3,DJ,C6,HQ"
1571997105,3,3,2,"C10,CK,C2,CA;C3,C9,SQ,C5;C4,CJ,SK,C6;C8,CQ,HQ,C7;D9,D5,D3,D2;S2,S4,S6,HA;H7,D6,D4,D8;H4,D7,DA,D10;S3,SA,S7,HJ;H2,DJ,H9,DK;S10,H6,H8,H3;S5,HK,S8,H10;S9,DQ,SJ,H5"
1571997105,3,4,2,"C5,CA,C2,CQ;S9,S2,S3,S5;S10,HA,S4,S7;D2,D4,D7,D3;SQ,HK,S6,S8;D8,D5,DK,D10;SA,C6,C7,C3;HJ,C9,C8,C4;H9,CK,C10,SK;DJ,D6,H6,DQ;H8,HQ,H4,SJ;H7,H10,H3,H2;DA,D9,CJ,H5"
1571997105,3,24,2,"C2,C10,CQ,CA;S8,S3,S5,S2;C7,HK,C3,C6;C9,H9,C4,CJ;HJ,S6,S7,S4;H10,S10,S9,SJ;D2,D6,D3,D5;D7,D8,D4,DK;H4,H7,SQ,SA;DA,H5,H6,SK;DQ,H2,H3,H8;D9,DJ,C8,HQ;CK,D10,C5,HA"
1571997105,3,19,2,"CK,C2,CA,CQ;S3,S4,S5,S2;S8,S7,S9,S6;SJ,SQ,S10,SK;D2,D3,D6,DQ;D5,D4,D10,DK;H7,H8,HQ,SA;C10,C4,C5,C3;D7,D8,HJ,HA;D9,DJ,H9,HK;H2,DA,H5,H10;C8,H3,CJ,H4;C6,H6,C7,C9"
1571997105,3,0,2,"C2,CK,CJ,CA;S3,S4,S6,S2;C3,C5,C10,C4;D5,D4,D2,D3;S5,S10,SQ,S7;D6,D7,D9,DK;S8,SJ,SK,S9;DA,D8,DQ,HK;SA,H9,HA,H10;C8,C6,HQ,C7;CQ,C9,H8,H6;H2,DJ,H5,H3;HJ,D10,H7,H4"
1571997105,3,16,2,"CQ,C7,C2,CA;S4,S6,S2,S3;S9,S7,S5,SJ;C3,C5,C6,C9;C4,HK,CJ,C10;SQ,H8,S8,SK;D5,D3,D2,D8;D7,D4,D9,DK;HQ,H5,S10,SA;H3,H4,H6,H2;DJ,D6,DQ,HA;C8,DA,CK,H10;H7,D10,HJ,H9"
1571997105,3,0,2,"CK,CQ,C2,C10;S3,S2,S7,S4;C8,SA,C5,C3;S9,S5,SQ,SJ;D3,D6,D9,D2;D4,DQ,D10,D7;D5,DA,DJ,HK;S10,S6,HA,HJ;C9,HQ,C7,C4;D8,H7,H10,H9;DK,H6,H8,H3;SK,S8,CA,H2;H5,H4,CJ,C6"
1571997105,3,6,2,"CK,CA,CQ,C2;S3,S4,S8,S2;S7,S5,S10,SA;CJ,C4,C3,C5;S9,S6,SK,HK;SQ,C8,C7,C6;D2,D7,D5,DQ;D3,D9,D6,DK;D4,D10,DJ,DA;HQ,H7,HA,C9;H10,H5,HJ,C10;H6,H3,H8,H2;D8,SJ,H9,H4"
1571997105,3,1,2,"CJ,CA,CQ,C2;S2,S5,S4,S3;S6,S10,S9,S8;C4,C8,C10,C3;S7,SA,SJ,H8;C5,C9,SQ,C7;D9,D7,D3,D2;DA,D8,D4,D6;C6,HA,SK,CK;HK,DQ,D5,D10;H10,DK,HJ,DJ;H3,H9,H2,H6;H5,HQ,H4,H7"
1571997105,3,1,2,"C2,CK,CA,CQ;S2,S7,S4,S9;C3,C4,SA,C5;C8,SQ,HK,C6;D6,D2,D3,D8;D9,D7,D4,DJ;H9,D10,D5,DK;C9,SK,H10,C7;S3,HA,S10,HJ;C10,DA,DQ,H4;S8,H5,H7,H2;S5,HQ,SJ,H3;S6,H6,H8,CJ"
1571997105,3,1,2,"C7,C10,CA,C2;S10,S2,S6,S3;C3,C9,C5,C6;SQ,S5,S8,S4;C4,HQ,C8,CJ;D4,D3,DJ,D2;D8,D9,DK,D5;SK,S7,SJ,S9;H5,H3,H2,H4;H6,HJ,H9,H8;HK,D10,HA,D6;H10,DQ,CK,D7;H7,DA,CQ,SA"
1571997105,3,0,2,"C2,CK,CA,C10;S8,S4,S3,S2;S9,HA,S5,S6;C4,C5,C3,C8;SA,HK,S7,S10;CJ,C6,C7,SQ;D2,D3,D8,D5;HJ,C9,CQ,SK;D4,D6,DJ,D10;D9,D7,DQ,HQ;DA,H6,DK,H10;H4,H2,H8,H7;H5,H3,H9,SJ"
1571997105,3,15,2,"CJ,CK,C2,CA;S7,S2,S8,S4;C3,C7,C4,C5;S9,S3,HJ,S5;D5,D2,D7,D3;HK,CQ,C8,C6;H10,S6,H9,SQ;D6,HA,D9,D4;DJ,HQ,D10,D8;DQ,H5,DA,DK;H8,H2,C9,SA;H7,SJ,C10,SK;H6,S10,H4,H3"
1571997105,3,4,2,"CK,CA,CJ,C2;S3,S7,S4,S2;S6,S8,S10,S5;C5,C4,C3,C9;SJ,SQ,HQ,S9;C6,C10,HJ,C7;D3,D8,D2,D5;D7,DA,D4,D6;SA,SK,H8,HK;DQ,HA,DJ,D9;CQ,H7,H4,C8;H5,H3,H2,H9;H10,H6,DK,D10"
1571997105,3,7,2,"CK,C2,C7,CA;S9,S2,S6,S4;C10,C3,SK,C4;D2,D7,D6,D10;H9,S3,S7,S8;H5,C5,HJ,C6;H2,C9,H10,C8;DA,S5,S10,HK;DQ,SQ,SJ,HQ;D8,SA,H7,H8;D5,H3,DK,H4;D4,HA,DJ,CJ;D3,H6,D9,CQ"
1571997105,3,3,2,"CA,CJ,C2,CQ;S2,S6,S10,S3;C4,C5,C6,C3;C9,C10,C7,HQ;D4,D5,D2,D6;S5,SQ,HK,S4;D10,D8,D3,DJ;HA,D9,D7,DK;S7,SK,H10,S8;H9,DQ,DA,H7;CK,SA,C8,H4;S9,HJ,H8,SJ;H6,H2,H5,H3"
1571997105,3,1,2,"CA,C2,C9,CK;S5,S4,S2,S7;S6,HK,S3,S8;C3,C5,SQ,C4;D4,D6,D2,D5;D8,D7,D3,SA;D10,HQ,D9,HJ;DQ,H8,DJ,H9;S9,H4,SJ,H7;HA,H3,DK,H6;CQ,CJ,DA,H5;S10,C10,SK,H2;C8,C7,H10,C6"
1571997105,3,2,2,"C5,C2,CJ,C9;S2,S10,S4,S5;C3,C6,SQ,C4;D3,D6,D4,D2;D7,D8,D5,DA;S3,HJ,S6,S9;S7,H9,S8,SJ;HK,D9,SA,SK;H10,CA,D10,HA;H8,CK,DJ,HQ;H4,CQ,DQ,H7;H3,C10,DK,H6;H2,C7,H5,C8"
1571997105,3,26,2,"CQ,C2,CA,CK;S4,S5,S2,S3;HA,S6,S7,H9;HJ,S8,SJ,H4;C5,C9,CJ,C3;D5,D8,D3,D2;H5,S9,SK,DJ;D6,SQ,DK,D4;D9,HK,DA,D7;H3,S10,SA,D10;DQ,H2,H7,C7;C10,H6,H10,C6;C8,H8,HQ,C4"
1571997105,3,26,2,"CK,CQ,CA,C2;S5,S3,S8,S2;S6,S10,S9,S4;HQ,SJ,SQ,S7;C5,C3,C6,SA;C7,C4,CJ,H7;D5,D2,D9,D3;D6,D4,DQ,D8;D7,HA,DK,D10;HJ,H8,SK,H5;H2,H3,H6,H4;H9,C10,H10,DA;C9,C8,HK,DJ"
1571997105,3,0,2,"CK,CQ,C2,CA;S9,S6,S3,S2;C3,C6,C4,SA;H10,S8,S7,S4;H9,SJ,SQ,S5;C5,C10,C7,H7;C8,CJ,SK,H5;D2,D8,DA,D3;D4,DK,D10,D5;H2,H6,HJ,H4;D6,HA,DJ,D7;H3,HK,DQ,D9;C9,HQ,H8,S10"
1571997105,3,18,2,"C6,C2,CK,CA;S6,S2,S5,SJ;C3,C4,C5,CQ;D2,D4,DK,D5;SQ,S3,S7,SK;D3,D10,HK,D7;D6,DA,H10,D8;HJ,S4,S8,SA;D9,HA,CJ,DQ;H2,H5,C10,H6;H3,HQ,C8,H7;H4,S10,S9,H9;DJ,C9,C7,H8"
1571997105,3,8,2,"C2,CK,CJ,CA;S6,S2,S10,S3;C3,C9,C7,C4;S8,S4,SK,S5;D2,D3,D6,DA;S9,SJ,HK,S7;C6,CQ,HQ,C5;D4,D5,D7,D10;C8,SA,H10,C10;DK,D9,D8,DJ;SQ,H6,H9,HA;H3,H2,H5,H8;H4,DQ,H7,HJ"
1571997105,3,4,2,"CQ,CK,C2,C8;S6,S3,S2,S5;S8,S10,S4,S9;SA,C3,C4,SQ;D7,D4,D2,D3;DK,D5,DA,D6;SK,HQ,S7,SJ;H2,H6,H8,H9;HA,DJ,HK,D8;HJ,C6,C5,H10;H5,C7,C9,DQ;H4,CJ,C10,D10;H3,H7,CA,D9"
1571997105,3,18,2,"C7,CA,CK,C2;S2,S6,S3,S4;S5,S10,S9,S8;C5,C3,C10,C8;SA,C4,C9,CJ;HK,C6,SK,CQ;D2,D5,D3,DJ;D4,D7,D6,DA;S7,H5,HA,SQ;H8,H3,H10,H2;HQ,D8,D9,H9;HJ,DK,D10,H7;SJ,H4,DQ,H6"
1571997105,3,0,2,"C8,C2,CK,CQ;S3,S9,S2,S5;C3,C4,C5,SA;S4,SQ,S8,S7;D5,D2,D3,D4;C7,C6,CJ,HA;D10,D8,D6,D7;DA,D9,DJ,DQ;S6,SK,SJ,HJ;HK,C9,HQ,H6;H10,C10,H8,H5;H4,CA,H7,H3;S10,H9,H2,DK"
1571997105,3,0,2,"CQ,CJ,C2,CA;S2,SK,S8,S4;C4,C3,C5,C8;S3,SA,S10,S7;SQ,C7,C6,HQ;H8,C9,CK,H10;D7,D10,D4,D2;H3,C10,HA,H7;D8,DJ,D5,D3;SJ,DQ,D9,D6;S9,H6,H4,H2;S6,HJ,H9,H5;S5,HK,DA,DK"
1571997105,3,0,2,"CQ,C2,CK,CA;S3,S5,S2,S4;C5,C3,C4,C6;S7,SQ,SJ,S6;C8,C9,CJ,C7;SA,HK,C10,HJ;D3,D2,D4,D9;D6,D7,D8,D5;DJ,HQ,D10,H7;DQ,H9,DA,H4;HA,H6,SK,S8;H8,H2,H3,S10;DK,H5,H10,S9"
1571997105,3,0,2,"CJ,C2,CA,C6;S7,S2,S3,S5;SJ,S4,S9,S6;C4,CK,C5,C3;SQ,S10,HA,S8;C7,C8,C9,SA;H9,HQ,C10,SK;H5,HJ,CQ,HK;D2,D9,D6,D3;D4,D10,D7,D5;H3,H2,H7,H6;DQ,H10,DJ,D8;H4,H8,DK,DA"
1571997105,3,7,2,"C7,CK,C2,CQ;SJ,S2,S6,S3;D3,D8,D2,D7;HQ,S4,S7,S10;H9,C3,C5,C4;H7,S5,S8,HA;H2,SQ,S9,HJ;DQ,SA,SK,H10;DJ,C6,CA,C9;D5,HK,D4,DA;D10,C8,H5,C10;D9,H6,H4,CJ;D6,H3,DK,H8"
1571997105,3,7,2,"CQ,CJ,C9,C2;S5,S4,S2,S3;C3,C7,C4,C6;D4,D2,DQ,D3;SQ,SK,S6,S7;D8,D6,D5,D7;C8,SA,C5,CK;C10,HA,HJ,CA;HK,D10,H8,D9;H10,DJ,H6,DK;H9,HQ,H3,DA;H7,H5,S9,S8;H2,H4,SJ,S10"
1571997105,3,3,2,"C10,CA,C2,CK;S3,SJ,S2,S9;H9,C3,C4,C6;H7,C5,C9,CJ;D3,D6,D2,D5;H4,C7,CQ,SQ;DQ,D8,D4,D7;S4,HQ,S7,SK;H2,DK,DJ,D9;S10,C8,HA,SA;S8,H3,H10,H5;S6,H8,DA,D10;S5,H6,HK,HJ"
1571997105,3,13,2,"CQ,C10,C2,CA;C5,C8,C3,CJ;C6,SQ,C4,CK;D5,D10,D2,D4;D7,DK,D3,D6;SK,DA,D8,D9;S2,S3,S6,HJ;S5,S4,S9,H8;S7,SA,S10,H7;H5,H6,H2,H3;C7,H9,H10,H4;SJ,HA,C9,DQ;S8,HK,HQ,DJ"
1571997105,3,26,2,"C9,C2,CA,CK;S2,S9,S3,S4;C3,C7,C4,C6;H6,C10,C5,C8;H5,CJ,HJ,HA;H2,CQ,H9,HK;D5,D3,D2,D4;S5,SQ,S8,S7;S6,SK,H3,H10;S10,SA,DA,H4;D9,H7,DK,DQ;D7,H8,D10,DJ;SJ,HQ,D6,D8"
1571997105,3,0,2,"CK,CA,C2,CQ;S4,S2,S5,S3;SA,SQ,SJ,S6;C4,C3,C5,C8;HQ,SK,HK,S7;D7,D4,D2,HA;C7,C6,CJ,C10;D10,D6,D3,HJ;DJ,H10,D5,H8;DK,H7,D8,H6;DA,H5,D9,S10;H4,H3,H2,S9;H9,C9,DQ,S8"
1571997105,3,2,2,"C2,CK,C7,CA;S3,SK,S5,S2;C3,C4,SA,C6;S4,HA,S9,S7;S6,HJ,SJ,S10;D5,D8,D3,D2;C5,C9,H9,CJ;C8,C10,H6,CQ;D7,DQ,D4,D6;H8,H2,H5,H3;S8,H10,DA,HQ;SQ,H7,DK,DJ;HK,H4,D10,D9"
1571997105,3,11,2,"CK,C2,CJ,CA;S2,S9,S6,S3;C4,C8,C3,C5;C6,C10,SA,SQ;C7,CQ,HQ,SK;D4,D2,D9,D3;HK,D7,D6,D5;H8,D8,HJ,DJ;C9,D10,H7,DK;SJ,DQ,H4,DA;S10,H3,H2,H5;S5,H6,S8,H9;S4,H10,S7,HA"
1571997105,3,3,2,"CA,DK,C10,C2;S2,S7,S4,S3;S8,S9,S5,S6;SK,S10,SQ,HA;D5,D2,D7,DQ;C5,HJ,C6,C3;D6,D3,D9,HK;DJ,D4,D10,H6;SA,SJ,HQ,H3;C7,H10,H9,C4;C9,H8,H7,C8;CJ,H2,H4,CQ;H5,D8,DA,CK"
1571997105,3,1,2,"C2,CA,CK,C6;SQ,S2,S3,S6;C4,CQ,C3,C5;C9,C8,C7,HA;D2,D4,D5,D3;D7,D6,DA,DQ;HQ,S4,S5,S7;H5,SA,SK,S8;H4,C10,CJ,H8;H3,H7,H2,H6;D8,DJ,HK,SJ;D9,DK,H10,S10;D10,HJ,H9,S9"
1571997105,3,0,2,"CA,C7,C2,CQ;SJ,S5,S3,S2;C3,C4,C5,SA;SK,S9,S4,HK;C8,C6,CJ,H10;HJ,S10,S6,H9;D3,D4,D2,D7;D5,D6,DA,D8;H6,HA,S7,H8;H5,H2,S8,H4;CK,DK,SQ,H3;C10,DQ,H7,DJ;C9,D10,HQ,D9"
1571997105,3,0,2,"C2,C10,CA,CJ;S4,S2,S3,SJ;C4,C6,C7,C3;S5,S10,S7,HA;DQ,D7,D3,D2;S6,SQ,S8,H9;SA,D10,D5,D4;H6,H2,H7,DK;SK,HJ,DA,D6;HK,H10,S9,DJ;C8,H5,CQ,C5;C9,H4,CK,D9;HQ,H3,H8,D8"
1571997105,3,2,2,"CA,C4,CK,C2;S6,S2,S8,S3;S7,S4,S10,S5;C8,C3,C5,C9;HJ,S9,SQ,SJ;D2,D4,D6,DK;D3,SA,D7,D9;D5,HA,DA,D10;H5,HK,SK,HQ;C10,H10,C6,H9;CJ,H8,C7,H6;D8,H7,H2,DQ;DJ,H4,CQ,H3"
1571997105,3,1,2,"CQ,C10,CA,C2;S10,S4,S2,S6;SJ,S5,S3,S7;C8,C5,C3,C6;D3,DJ,D2,D4;SA,S8,S9,SQ;D5,D6,D7,D8;HK,C9,C4,CK;DQ,HA,SK,D9;DK,HQ,H9,D10;H8,H4,H5,H2;H10,H6,CJ,H3;HJ,H7,C7,DA"
1571997105,3,0,2,"CJ,CQ,CA,C2;S2,S9,S5,S3;S6,SJ,SQ,S4;C8,C3,C6,C10;D7,D9,D4,D2;D8,D10,D5,D3;SK,DJ,D6,DQ;S8,SA,HK,S7;HA,DK,DA,HJ;C9,C4,CK,H5;H8,H7,H4,H2;H9,C7,H6,H3;HQ,C5,H10,S10"
1571997105,3,1,2,"CA,C2,CQ,CK;S2,S5,S8,S3;S4,S7,S9,S10;C4,HA,C7,C3;C5,HK,C8,CJ;D3,D2,D5,DJ;H4,H7,H6,H2;S6,SJ,SK,HQ;D6,D4,D7,HJ;SQ,D8,D10,H9;C10,D9,DK,H8;C9,DA,SA,H5;C6,DQ,H10,H3"
1571997105,3,20,2,"C2,C8,CJ,CK;S2,S5,S8,S7;C6,C3,C5,C4;S3,S6,SK,S9;D3,D10,D2,D4;S4,SJ,HK,S10;D7,DJ,D5,DQ;C7,SQ,HJ,C9;D8,HA,D6,DK;DA,HQ,H9,SA;CA,H3,H2,H5;CQ,H8,H4,H6;C10,H10,D9,H7"
1571997105,3,14,2,"CK,CA,C10,C2;S2,S4,S5,S6;C4,C7,C3,C6;S3,S9,S8,SK;HK,CJ,C5,C9;S7,SJ,S10,SA;HJ,SQ,C8,CQ;D4,D3,D6,D2;D7,D9,DJ,D5;H2,H4,H3,DK;H6,H5,H7,DQ;H10,H9,H8,D10;DA,HA,HQ,D8"
1571997105,3,7,2,"C2,CA,C8,CK;S4,S5,S3,S2;C5,C3,C4,C9;S6,HQ,S7,S8;SQ,H9,S9,S10;D8,D6,D3,D2;C6,CJ,SA,C10;H10,D7,D5,D4;H8,DJ,D10,D9;H4,DK,DA,DQ;H2,H6,SK,SJ;CQ,H3,H7,HK;C7,H5,HJ,HA"
1571997105,3,25,2,"C10,CQ,CK,C2;S6,S4,S8,S2;HQ,S5,S9,S3;H9,S7,S10,SJ;C3,C4,C6,C5;H7,C8,C7,CA;D5,D2,D3,D8;H6,SK,H8,SA;H5,HA,DA,SQ;H2,DQ,DK,H3;H4,DJ,D7,H10;D10,D6,CJ,HJ;D9,D4,C9,HK"
1571997105,3,21,2,"CQ,CA,C2,CK;S5,S3,S2,SQ;D3,D4,D2,D9;D6,D8,D5,DQ;D7,DJ,D10,DK;S8,S4,S7,SA;C6,C3,SK,C4;SJ,S6,S10,HQ;C7,C5,HK,C8;C9,HA,H6,C10;HJ,H10,H5,CJ;H9,H2,H4,H3;H7,S9,DA,H8"
1571997105,3,13,2,"CQ,C2,CK,CJ;S2,S6,S5,S4;S3,S8,S7,SK;C4,C10,C6,C3;SQ,S9,S10,SA;C5,CA,C9,C7;D5,D6,D4,D2;D9,D8,DK,D3;HK,HA,SJ,HQ;H5,H3,H2,H4;DJ,D10,HJ,D7;DQ,DA,H8,H10;H7,H9,H6,C8"
1571997105,3,19,2,"C2,CQ,CJ,CA;S7,S2,S5,S3;C5,C6,C3,C7;SK,S4,S6,S10;D3,D2,D6,D4;HK,S8,S9,SJ;HJ,SQ,C4,C8;H10,HQ,C9,C10;H8,H9,SA,CK;H3,H6,DK,H2;DJ,D5,D8,HA;DA,D7,D9,H7;H5,DQ,D10,H4"
1571997105,3,3,2,"C8,CK,C2,CJ;S2,S7,S3,S6;S5,S10,S4,S8;C5,C3,CA,C6;C7,C4,CQ,SQ;D6,D5,D2,D3;D10,DJ,D4,D7;S9,SA,H6,SJ;SK,C9,H5,HK;HA,C10,H3,HQ;H2,H4,DA,H9;DK,H8,D8,D9;HJ,H7,DQ,H10"
1571997105,3,4,2,"CQ,C2,CA,SK;S2,S5,S10,S3;SA,C3,C7,SQ;D9,DK,D4,D2;S4,S9,H7,SJ;D10,HA,D7,D3;DQ,H10,D8,D5;DA,H3,H6,D6;S6,CK,H5,HK;S7,C8,H2,HJ;S8,C6,CJ,H9;H4,C5,C10,H8;HQ,C4,C9,DJ"
1571997105,3,0,2,"C2,CK,CA,C10;S4,S2,S3,S7;D4,D2,D7,D3;S5,S6,S8,HA;SQ,S9,S10,HK;D5,SK,D8,D6;D9,HJ,DJ,D10;H6,SJ,SA,H7;C4,C3,C8,H5;C5,C7,CJ,H4;C6,C9,CQ,H3;H2,H9,H8,DA;DQ,H10,HQ,DK"
1571997105,3,3,2,"CQ,CA,CK,C2;S2,S3,S9,S4;CJ,C3,C10,C4;S6,S5,SA,S7;D3,D2,D4,D9;S8,SJ,HJ,S10;SK,C5,H8,C6;HK,C7,H2,C9;D5,D7,D10,D8;D6,SQ,DJ,HA;H9,HQ,DQ,H10;H7,H4,DK,H6;H3,C8,DA,H5"
1571997105,3,8,2,"C2,CK,CJ,C10;S3,S2,S5,S7;HK,S4,S6,S8;HQ,H10,S9,S10;DQ,H8,SK,SJ;D4,D2,D7,D5;D6,D3,D8,SQ;D9,D10,DJ,HA;CA,DK,DA,HJ;CQ,H3,SA,H9;C8,H2,H4,H6;C5,C3,H7,C7;C6,C4,H5,C9"
1571997105,3,22,2,"SK,C6,CQ,C2;S5,S6,S2,S7;HA,SQ,C3,C4;D3,D7,D2,D8;D4,D10,D5,DJ;S8,S10,S3,SA;HK,HJ,C5,C9;HQ,H10,C7,C10;H8,H9,C8,CK;H5,H7,CJ,CA;DA,H3,D6,H2;D9,DQ,S9,H6;DK,SJ,S4,H4"
1571997105,3,22,2,"CK,CQ,CJ,C2;S6,S2,S3,S9;SK,S4,S5,S10;C4,C3,SA,C5;C6,C8,HA,C7;HK,S7,S8,SQ;HQ,C9,HJ,C10;H9,H10,H3,CA;D5,D7,D3,D2;D8,DK,D4,DJ;H5,SJ,D10,H8;H4,H2,D9,H7;DA,H6,D6,DQ"
1571997105,3,3,2,"CK,C8,C2,CA;S2,S6,S4,S3;S5,S9,S8,S7;SQ,S10,SK,HJ;D5,D4,D2,D3;D7,DA,D6,D8;DJ,D10,D9,DQ;HK,C3,C4,C7;HQ,C5,C9,C10;H9,C6,CJ,CQ;H2,H3,H6,H4;H7,SA,H8,H5;DK,SJ,HA,H10"
1571997105,3,0,2,"CA,C2,C9,CQ;S9,S7,S2,S3;C5,CK,C4,C3;SA,S10,S4,S8;C10,CJ,C6,H6;D3,DQ,DA,D2;HA,SQ,S5,SJ;H4,H5,H3,H2;HJ,H8,H7,D10;D5,HK,SK,D4;D9,HQ,C8,D6;DJ,H10,C7,D7;DK,H9,S6,D8"
