1571999416,0,6,0,"C7,CK,CQ,C2;S6,S2,S5,S3;S7,SJ,S8,S4;SA,C4,C3,C6;H9,C10,C5,CA;D2,D5,D8,D3;S10,H10,S9,SQ;D4,D6,HK,DJ;H8,H6,H3,SK;H7,H5,H2,H4;D7,D9,CJ,HA;DK,D10,C9,HQ;DA,DQ,C8,HJ"
1571999416,0,13,0,"CA,C2,C10,CK;SJ,S3,S2,S5;C9,C3,C5,C4;CJ,C6,C8,CQ;D7,D4,D5,D2;D6,DA,D8,D3;SA,S6,S4,SQ;H4,HK,H3,H2;HA,S9,S7,HJ;HQ,S10,S8,H8;H9,SK,DK,H6;H7,C7,DQ,DJ;H5,H10,D10,D9"
1571999416,0,5,0,"C9,CQ,C2,CK;C5,SK,C7,C3;S7,S3,S2,SQ;C6,HQ,CJ,C4;C8,HJ,CA,C10;D2,D9,D8,D3;D5,DQ,DJ,D4;D6,DA,SA,D7;S8,S4,S9,HK;SJ,S5,S10,H10;D10,H6,H4,DK;HA,H5,H2,H7;H8,S6,H3,H9"
1571999416,0,6,0,"CK,C2,CA,CJ;S5,S4,S2,S7;SQ,C5,C4,C3;D6,D9,D2,D3;D7,D10,DQ,D4;S6,HA,S3,SK;SA,C7,C8,C6;S9,H9,S8,HK;D8,H8,HJ,D5;DA,H7,H4,DJ;S10,H6,SJ,H10;HQ,C9,CQ,C10;H3,H5,H2,DK"
1571999416,0,2,0,"CK,CQ,C2,CJ;S5,S4,S2,S3;S6,S8,SK,SJ;C3,C5,C4,HQ;S7,S10,H8,HJ;SQ,C6,C8,H9;SA,C7,C10,H4;H6,C9,CA,DA;D7,D6,D5,D2;DJ,D9,D10,D3;S9,HA,H7,DK;H2,H10,H5,D8;H3,HK,DQ,D4"
1571999416,0,0,0,"CA,C2,CQ,C5;S2,S10,S8,S3;C3,C8,C6,C4;C7,C10,SA,SQ;C9,CJ,HJ,SK;D2,D7,D3,D4;D6,D10,D5,D9;HQ,DJ,D8,DK;S4,HA,S9,S5;H10,HK,DQ,H9;H2,H7,DA,H5;CK,H4,H3,SJ;S6,H6,H8,S7"
1571999416,0,3,0,"CK,CA,C2,CJ;S5,S4,S7,S2;S9,S6,S10,S3;C5,C4,C9,C3;C6,HK,CQ,C7;D2,D3,D4,DA;SA,HQ,H7,C8;SK,H9,H5,C10;DQ,D5,D6,D7;D8,D9,D10,SQ;HJ,DJ,DK,HA;H6,SJ,H2,H3;H8,S8,H4,H10"
1571999416,0,0,0,"C9,C2,C5,CA;S6,S2,S9,S3;S8,S4,S10,S5;C6,C7,C3,C4;HJ,SJ,HQ,S7;H10,C10,H6,C8;H9,CJ,DQ,SQ;D3,DK,D2,D4;H5,SK,D10,SA;D6,HA,D5,DJ;H3,H7,D9,H2;H4,CQ,D8,HK;DA,CK,D7,H8"
1571999416,0,17,0,"CA,C2,CQ,CK;S3,S2,S4,S5;HJ,S7,S6,S10;H6,S9,S8,SJ;C6,CJ,C3,C4;D7,D3,D5,D2;C8,SQ,C7,C5;DQ,D6,D9,D4;DA,DK,DJ,D8;C9,HA,SA,SK;C10,HK,HQ,H10;H3,H5,H2,H8;H4,H7,H9,D10"
1571999416,0,5,0,"CA,CJ,C2,CQ;S3,S6,HK,S2;S4,S8,HQ,S7;S5,SJ,HJ,S9;C9,C4,C5,C3;S10,SK,H10,SA;C10,HA,C7,C6;D7,D2,D10,D4;SQ,H3,CK,C8;DJ,D3,DK,D5;H6,DQ,H2,H7;DA,D6,H5,D8;H9,D9,H4,H8"
1571999416,0,14,0,"CJ,C10,CA,C2;S6,S3,S4,S2;SJ,S8,S9,S5;D6,D8,D2,D9;SA,S10,SK,S7;DK,D10,D3,SQ;DA,DQ,D4,H8;H3,H4,DJ,H2;HA,C5,C3,C4;HJ,C9,C6,C7;H5,H10,D7,H7;H6,HQ,D5,CQ;H9,HK,CK,C8"
1571999416,0,17,0,"CJ,CK,C2,C10;S4,S7,S2,S6;SK,S9,S3,SQ;C5,CQ,C4,C3;D2,D6,DK,D5;H7,C7,CA,C6;D3,DA,D9,D8;H6,S10,S5,SA;H5,H3,H4,H2;D4,HA,DJ,HK;DQ,HQ,S8,H10;D10,C9,SJ,H9;D7,C8,HJ,H8"
1571999416,0,2,0,"CK,C3,CQ,C2;S4,S6,S2,S10;C4,SA,C7,C5;S7,HA,S3,SQ;C6,HQ,C10,C8;HK,H10,CJ,C9;D6,D5,D4,D2;D8,D7,DQ,D3;S8,H9,S5,H8;D9,D10,SK,DK;H5,DJ,HJ,DA;H3,H7,H6,CA;SJ,H2,S9,H4"
1571999416,0,23,0,"CA,CK,C2,C4;S3,S8,S6,S2;C5,C6,C3,SA;C10,C7,SQ,HJ;D2,D3,D7,D4;SK,D6,D9,D5;HA,D10,DJ,D8;HK,H8,DQ,DA;S5,H2,HQ,S4;S9,CQ,H10,S7;SJ,CJ,H7,S10;H6,C9,H3,H4;H9,C8,DK,H5"
1571999416,0,17,0,"CJ,C2,CQ,CK;S4,S8,S3,S2;SJ,S10,S6,S5;C9,C3,C6,C5;D4,D2,D3,D7;SK,SQ,S9,S7;D5,DQ,D6,D9;SA,C4,C8,C7;H7,H2,H3,H5;D8,H10,HA,DA;DK,CA,HQ,C10;DJ,H4,H6,HJ;D10,H9,H8,HK"
1571999416,0,13,0,"C2,CA,CK,CJ;SQ,S3,S5,S2;C3,C10,C9,C5;D6,D3,D4,D2;C4,HA,CQ,C7;D7,D5,D9,SA;D10,D8,DK,H10;H5,S4,S6,S7;H3,S9,SK,S8;DQ,H2,H4,H6;DJ,HK,HQ,S10;C8,H9,HJ,SJ;C6,DA,H7,H8"
1571999416,0,4,0,"C2,CQ,CK,CA;S2,S3,S7,S8;C3,C5,C4,C8;C9,C6,SQ,C10;HJ,C7,SA,CJ;D5,D3,D6,D2;D8,D10,D9,D4;DK,DQ,DJ,D7;S4,S5,S9,SK;H9,H2,H4,H5;S6,S10,SJ,HQ;H7,HK,DA,H10;H6,H3,HA,H8"
1571999416,0,11,0,"C6,C2,CJ,CA;S2,S4,S6,S3;S8,S5,S7,HK;S9,HQ,SJ,H6;C3,C4,C7,C5;SQ,C8,C10,C9;D10,D3,D7,D2;DJ,D4,D8,D5;DQ,D9,SK,D6;S10,H9,HA,H5;SA,H2,HJ,H3;H7,CK,H4,DA;H10,CQ,H8,DK"
1571999416,0,26,0,"CA,C8,C10,C2;S6,S2,S5,S4;S7,S3,S8,S9;H10,H5,SJ,S10;C3,C7,C5,C4;D2,D3,D4,D7;DA,DK,SA,SK;DJ,DQ,H4,H2;CK,D10,H7,H3;CQ,D9,H8,H6;CJ,D8,HJ,H9;C9,D6,HK,HQ;C6,D5,HA,SQ"
1571999416,0,2,0,"C10,C2,CA,C8;S7,SJ,S2,S10;C4,C6,C3,C5;C9,CJ,C7,HK;SQ,CK,CQ,HJ;D3,D2,DJ,D6;D4,SK,D9,D8;S8,HQ,S3,H9;D5,H10,HA,D10;D7,H8,H4,DQ;SA,H5,S6,DK;H7,H3,S5,DA;S9,H2,S4,H6"
1571999416,0,13,0,"CJ,CK,C2,C7;S7,S2,S4,S3;C6,C5,C4,C3;C10,C9,C8,SQ;D2,D3,D7,D5;SK,CQ,CA,H7;D4,D8,D9,D6;DJ,DK,D10,DA;HK,S6,S5,S9;HJ,SJ,S8,S10;H9,SA,HA,H6;H5,H3,HQ,H2;DQ,H8,H10,H4"
1571999416,0,11,0,"C2,CJ,C7,C10;SK,S3,S8,S2;C3,C4,SQ,SA;C5,C6,HQ,HA;C9,C8,HJ,H8;DK,D2,D3,D4;CQ,HK,H7,H2;CK,H4,H6,D10;CA,DA,DJ,D7;H3,DQ,D9,S7;H5,D6,D8,S6;H9,D5,S10,S5;H10,SJ,S9,S4"
1571999416,0,0,0,"CA,C2,CQ,C8;S4,S6,S3,S2;S10,SJ,S5,S7;C9,C7,C4,C3;CJ,CK,C5,C6;DJ,D2,D3,D7;H2,H3,H4,HJ;HA,H9,S9,S8;HK,H6,C10,SA;HQ,D4,D6,D9;H10,D5,D8,DQ;H8,D10,SQ,DK;H5,DA,H7,SK"
1571999416,0,23,0,"CK,C2,CA,C10;S6,S4,S5,S2;C3,C4,C5,SA;HQ,S10,S9,S3;C8,C7,C6,H6;C9,HJ,SQ,H4;CJ,H8,SK,H2;CQ,H5,HA,DJ;D7,D3,D5,D2;DQ,D4,DA,D8;H7,D10,H3,SJ;DK,D6,HK,S8;H9,D9,H10,S7"
1571999416,0,24,0,"CK,C2,CA,CJ;C3,C9,C4,HQ;S6,S2,SA,S4;C7,C10,C5,H10;S8,S3,HA,S7;SJ,S5,HK,H9;CQ,SQ,C6,H8;D2,D4,D3,D5;D8,DJ,D6,D9;DA,DK,D7,D10;SK,S9,H7,H4;H6,H2,H5,H3;HJ,S10,C8,DQ"
1571999416,0,26,0,"CJ,CK,CA,C2;SA,S2,S4,S3;C4,C7,C3,C6;H10,S6,S5,SJ;C5,SQ,SK,C10;C8,H9,HK,CQ;D4,D2,D8,D3;D5,D7,DJ,DA;D6,D9,HQ,DQ;H4,H3,H2,H5;H6,DK,S10,H7;H8,D10,S9,HJ;C9,S8,S7,HA"
1571999416,0,5,0,"CK,C2,CQ,CA;SA,S4,S3,S2;C3,C8,CJ,C4;HJ,S6,S5,S8;C5,C9,SQ,C7;C6,C10,H3,SK;D2,D3,D4,DA;H4,H7,DJ,H2;D8,D7,D5,HA;D9,DK,D6,HK;H10,S7,S10,HQ;DQ,H9,D10,H6;H8,S9,SJ,H5"
1571999416,0,0,0,"C2,C8,CA,CQ;S2,SQ,S3,SJ;D7,D3,D5,D2;DQ,D4,D6,D9;S4,HA,S8,SK;H2,D8,DJ,DA;S5,H10,S9,SA;C6,H9,C9,C3;S6,H7,S10,HQ;C7,H6,CJ,C4;CK,H4,H5,H3;C10,DK,H8,HJ;S7,D10,HK,C5"
1571999416,0,4,0,"C9,CK,C2,CA;S5,S6,S2,S4;S7,S10,S3,S9;C7,C3,C10,C5;SQ,C4,C8,CJ;HK,C6,SK,CQ;D4,D2,D7,D6;D10,D3,DJ,D9;HQ,D5,DQ,DK;H10,H4,H2,H6;S8,SA,H8,HA;H7,D8,H5,HJ;SJ,DA,H3,H9"
1571999416,0,14,0,"CQ,CK,C2,CA;S3,S4,S2,S6;SJ,H8,S5,S7;C6,C3,C4,CJ;HA,H6,SK,S8;D7,D3,D2,D6;C10,C5,SA,SQ;DJ,D4,D5,D9;DA,DQ,D8,DK;H2,H5,H7,H10;HJ,C9,HK,S9;H4,C8,H9,S10;H3,C7,D10,HQ"
1571999416,0,0,0,"SA,C2,CQ,C4;S3,S2,S5,S4;S6,S9,S7,S10;DK,D6,D4,D2;S8,SQ,HJ,HA;D9,DQ,D7,D3;SK,C5,C3,HK;HQ,C6,C9,H10;H6,H7,DA,D5;H4,C7,C10,H8;H3,C8,CJ,DJ;H2,CA,H5,D10;SJ,CK,H9,D8"
1571999416,0,0,0,"C8,C2,CA,CJ;S9,S4,S5,S2;S10,S7,S8,S3;SJ,SQ,HA,S6;D4,DJ,D10,D2;HJ,SA,HQ,SK;H10,C3,C5,C10;D5,HK,DQ,D3;D7,H9,DA,D6;H5,C4,C7,H8;H4,C6,CQ,H2;H3,C9,CK,DK;D8,H6,H7,D9"
1571999416,0,5,0,"C10,CA,CK,C2;S2,S8,S4,S3;C4,C3,C6,C7;S5,SK,S6,S9;C5,C8,C9,CJ;D2,D4,D8,D3;S7,HJ,S10,SQ;D5,D7,D10,D6;DK,D9,DJ,SA;H3,H4,H2,H5;H6,DA,H7,H9;HQ,DQ,H8,H10;HA,CQ,SJ,HK"
1571999416,0,0,0,"CK,C10,CA,C2;S7,S3,S2,S6;S9,S5,S4,S8;C4,SA,C3,C6;C5,SK,C8,C7;CJ,H8,CQ,C9;D2,DJ,D3,D7;HQ,S10,SQ,HA;D4,DQ,D5,D9;D6,DA,D8,D10;H9,SJ,HK,HJ;H3,H4,H2,H6;DK,H7,H5,H10"
1571999416,0,20,0,"C2,CQ,CK,CA;S4,S2,S3,S7;S5,SJ,S6,S9;D3,D6,D2,D4;D7,DK,D5,D8;S10,SA,S8,H8;SK,SQ,HJ,H7;D10,HA,D9,DJ;DQ,HK,H9,DA;C5,H10,C3,C4;C8,H5,C6,C9;C10,H4,C7,CJ;HQ,H3,H2,H6"
1571999416,0,16,0,"CA,C6,CK,C2;S6,S3,S2,S5;C5,C3,C4,C7;SA,S7,S4,S8;C9,HJ,C8,SK;C10,H10,CJ,HA;HQ,S10,SJ,S9;H7,H4,CQ,HK;D5,D2,D3,DK;D9,D4,SQ,D6;DJ,D7,H9,D8;DA,D10,H8,DQ;H5,H3,H2,H6"
1571999416,0,7,0,"C2,CQ,CA,C7;S5,S9,S2,S3;C3,C8,C5,C6;C4,C9,CJ,SQ;HK,C10,CK,HA;D6,D2,D4,DQ;D7,D3,DJ,D8;S8,SK,S4,S7;DK,D5,SA,D9;DA,HQ,H5,D10;SJ,H9,S6,H10;H3,H4,H2,H6;HJ,H7,S10,H8"
1571999416,0,16,0,"C9,C2,CQ,CK;S7,S2,S3,S5;S8,S4,HK,S9;SQ,S6,H5,S10;C5,CA,C3,C7;D3,D2,DA,D7;D5,D4,D9,DQ;DK,D6,H4,DJ;SA,SJ,H3,SK;C6,HJ,C4,CJ;H6,H10,H2,H8;H9,D8,C10,HA;H7,D10,C8,HQ"
1571999416,0,15,0,"CJ,CK,C2,CA;C7,SQ,C3,C4;D4,D2,D3,D10;SA,HA,C6,C5;H7,HQ,CQ,C8;DJ,D5,D6,HJ;DQ,D7,D8,H8;S3,S2,S8,H6;H4,D9,DK,H5;S6,S4,SJ,H3;S7,S5,SK,H2;S10,H10,H9,C10;S9,DA,HK,C9"
1571999416,0,1,0,"C2,CK,CJ,C10;S2,S8,S3,S7;C3,C5,SQ,C4;D6,D4,D5,D2;DA,D10,D7,D3;S6,HK,S4,S10;H4,DJ,D8,D9;C9,C6,HA,SA;S9,HJ,S5,SK;H3,H10,DK,DQ;H2,CQ,H5,H6;CA,C8,H7,H8;SJ,C7,HQ,H9"
1571999416,0,4,0,"C9,C2,CA,CK;S2,S10,S3,S6;C7,C5,C3,C6;S4,H10,S7,HQ;S5,H5,S8,H7;SA,H3,S9,H6;D4,D2,D3,D7;HK,CQ,C4,C8;D8,D5,SQ,DK;D10,D6,SK,DA;HJ,DQ,HA,C10;H9,DJ,H8,CJ;H4,D9,SJ,H2"
1571999416,0,23,0,"C10,C2,CA,CK;S4,S5,S3,S2;S8,S6,S9,S7;C3,C4,C7,C6;C5,C8,CJ,C9;D2,D3,D9,D4;D6,D10,DK,D5;D7,DJ,DA,D8;SA,HA,SK,S10;DQ,H9,SQ,H6;H5,H2,H3,H4;HJ,H7,H10,CQ;HQ,H8,HK,SJ"
1571999416,0,3,0,"C2,CK,CQ,C9;S3,S6,S2,S7;S4,S8,S5,S9;SQ,S10,SA,SJ;D2,D4,DQ,D3;DJ,D7,DA,D5;C4,C3,C5,C6;DK,D8,HK,D6;C7,C8,CJ,HA;H4,H10,H5,H2;HJ,D10,HQ,D9;H7,SK,H8,H9;CA,C10,H6,H3"
1571999416,0,15,0,"CQ,C2,CK,CA;S3,S2,SK,S8;C10,C4,C3,C6;S5,S4,HA,S9;S7,S6,H10,SJ;CJ,C9,C5,C8;D4,D3,D2,D7;D5,D6,H9,D9;D10,D8,H7,DQ;DJ,DA,H5,DK;SQ,S10,H3,HQ;H4,HJ,H2,H6;HK,SA,C7,H8"
1571999416,0,0,0,"CK,C8,CQ,C2;S4,S7,S8,S2;S6,S9,SJ,S3;C7,C3,C9,C4;H10,C6,CJ,C5;D3,D2,D4,D10;S10,HK,SK,S5;D6,DJ,D5,SQ;H2,H5,H3,H4;DA,H6,HA,H9;D7,HJ,D8,HQ;D9,H8,DQ,CA;DK,H7,SA,C10"
1571999416,0,5,0,"C2,CA,C8,C4;S6,S2,S7,S3;S8,S4,S9,S5;C3,C7,C6,SQ;C5,C10,SK,HK;C9,CQ,H8,HJ;D10,D4,D2,D9;DK,D5,D3,DQ;CJ,SA,H5,H10;CK,HQ,H4,H3;H6,H9,D8,H2;HA,DJ,D6,DA;H7,SJ,D7,S10"
1571999416,0,4,0,"C2,C9,CQ,CA;S4,S6,S2,S3;S5,S9,S8,S10;C5,C4,C8,C3;C7,C6,CJ,C10;D2,D4,D8,D6;S7,SJ,SA,HA;H6,HK,H2,H4;D3,D5,HJ,D7;HQ,SQ,H10,CK;DJ,D9,H7,D10;DQ,DK,H5,DA;H9,SK,H3,H8"
1571999416,0,0,0,"CK,C2,CA,CJ;S2,S3,S7,S5;S4,S10,S8,S6;HA,SJ,S9,SA;C5,C6,C4,C3;C7,C9,C8,HQ;C10,CQ,SQ,H10;D5,D4,D3,D2;DA,D7,D9,D6;H2,H3,H9,H7;H8,SK,D10,D8;H5,HK,DJ,DQ;H4,H6,HJ,DK"
1571999416,0,11,0,"CQ,C6,C2,CA;S3,S4,S10,S2;C3,SK,C7,C4;C8,HK,CJ,C5;C9,H5,CK,SQ;D9,D4,D2,D3;DK,D10,D6,D5;S8,S6,HQ,S5;S9,S7,H10,HA;SJ,H4,H9,HJ;SA,H3,H8,H6;C10,DA,H7,D8;H2,DQ,DJ,D7"
1571999416,0,4,0,"CA,C4,CK,C2;S6,S5,S2,S3;SJ,S10,S7,S4;C10,C3,C5,C6;D3,DA,D2,D4;D6,D7,D5,DQ;SQ,HA,SK,S8;D8,D9,DJ,H7;HK,HJ,SA,S9;HQ,H9,C7,C9;H4,H5,CQ,H2;DK,D10,CJ,H6;H10,H8,C8,H3"
1571999416,0,10,0,"CK,C2,CJ,C6;S3,SJ,S2,S4;C4,C9,C5,C3;C7,CA,C10,SQ;DJ,D2,D5,D3;DA,D8,D6,D4;C8,SA,H10,SK;CQ,HA,H5,H7;H4,H2,DK,DQ;H8,H3,S10,D10;H9,H6,S8,D7;HJ,HQ,S7,S9;HK,D9,S5,S6"
1571999416,0,1,0,"C9,CA,DQ,C2;S7,S2,S3,SA;C3,C5,H10,C6;C4,C8,H6,CJ;D8,D3,D2,D4;S8,S6,S4,HA;S10,SK,S5,HK;C7,C10,H5,HQ;SQ,CQ,H4,HJ;H9,CK,DJ,H3;D6,D7,D5,DK;H8,D9,D10,DA;SJ,H7,S9,H2"
1571999416,0,16,0,"C2,CK,C9,D8;S6,S2,S3,S5;SJ,S4,S9,S7;C6,C3,C4,HK;CJ,C10,C5,HQ;CA,CQ,C7,H8;D6,D3,D4,D2;D10,DA,D9,D5;DK,DQ,DJ,D7;SA,SQ,S10,S8;H3,HA,H7,H2;H4,H10,SK,H5;H9,HJ,C8,H6"
1571999416,0,26,0,"CK,C2,CQ,CA;SJ,SA,S6,S2;C4,C3,C6,SQ;D6,D3,D7,D2;D8,D4,DA,DJ;HA,H10,S7,S3;H8,H9,SK,S4;C5,H7,C7,HK;C8,H3,CJ,H6;DK,H2,H4,S10;D9,DQ,H5,S9;C10,D10,HJ,S8;C9,D5,HQ,S5"
1571999416,0,19,0,"CJ,C4,C2,CK;S6,HA,S3,S2;S8,H8,S5,S4;S9,H7,S7,H9;C6,C3,CA,C5;SQ,H5,S10,H4;D6,D3,DJ,D2;SK,D7,DQ,D4;HJ,H2,SJ,D10;H6,DA,SA,D5;H3,DK,H10,CQ;C8,D9,HQ,C10;C7,D8,HK,C9"
1571999416,0,1,0,"C2,CK,CJ,CA;S3,S2,S8,S7;SQ,C3,C7,C4;D6,D2,D7,D3;S4,S6,SK,S10;S5,HQ,SA,H7;HA,C5,C8,C10;D8,D4,HJ,D5;D9,D10,H10,DK;HK,DJ,H9,DA;H4,DQ,H6,H2;SJ,C6,C9,H5;S9,CQ,H8,H3"
1571999416,0,2,0,"CA,C2,C10,C7;S3,S7,S2,S4;C5,C3,C4,C6;S8,SQ,S5,S6;C8,C9,SK,HK;CQ,CJ,H6,HQ;D7,D2,D5,D3;S9,H10,SJ,S10;SA,D4,D9,D8;HA,D6,DQ,D10;H7,H9,H2,H5;HJ,DK,H4,DJ;CK,DA,H3,H8"
1571999416,0,2,0,"CA,CK,C8,C2;S3,S2,S4,S5;S6,SQ,S9,S10;C10,C3,C5,CQ;D6,D2,D4,D7;DJ,D3,D5,DK;HA,D8,DQ,DA;H4,H8,H7,H2;H9,D9,SA,HQ;H6,D10,HK,HJ;S7,SK,SJ,H10;CJ,C4,C6,H5;S8,C9,C7,H3"
1571999416,0,0,0,"C2,CK,CA,CQ;S4,S5,S2,S3;S6,S8,S10,S7;HK,S9,SJ,SQ;D4,D2,D5,D6;D7,D3,D8,DK;H7,SA,HA,SK;D9,DA,DJ,HJ;C5,C9,C6,C3;C10,CJ,C8,C4;H5,H6,H3,H2;DQ,H10,H4,H8;D10,HQ,H9,C7"
1571999416,0,3,0,"CQ,C6,C2,CA;S5,S4,S6,S2;C5,C3,C8,C4;C7,SQ,C10,C9;SK,HK,CJ,SA;HJ,H8,CK,HA;D8,D4,D3,D2;D9,D5,D6,DJ;S7,S9,HQ,S3;DA,DQ,D7,H10;S10,H7,H9,S8;H2,H4,H5,H6;H3,DK,D10,SJ"
1571999416,0,1,0,"CA,C4,C10,C2;S4,S9,S2,S3;D7,D2,DK,D4;H8,SQ,S6,S5;D9,D3,D10,SK;DA,D5,DJ,H9;C3,HA,C5,C7;H6,HJ,S8,S7;H5,H4,SA,S10;C6,H2,C9,C8;H3,DQ,H10,H7;CK,D8,HQ,CJ;CQ,D6,HK,SJ"
1571999416,0,0,0,"CA,CK,C2,CJ;S2,S7,S5,S3;SA,S10,S6,S4;C3,C7,C9,C6;HQ,SJ,S8,S9;C4,C8,C10,HA;C5,SQ,CQ,H10;D3,D7,D2,D4;D6,DQ,D9,D5;D8,DA,HK,D10;H3,SK,HJ,H8;DK,H5,H2,H4;DJ,H6,H9,H7"
1571999416,0,15,0,"C10,C2,CK,CA;S3,S8,S2,S7;SJ,S9,S4,S10;C4,C6,C7,C3;SK,HJ,S5,SQ;D2,D5,D4,D8;HA,C8,C9,C5;D3,D6,D9,DA;HK,CJ,SA,CQ;DJ,D7,HQ,D10;H4,H2,H3,H6;H9,H8,H10,DQ;H7,H5,S6,DK"
1571999416,0,9,0,"C2,CQ,CK,CA;S7,S2,S3,S5;SJ,S9,S4,S8;C4,C3,C7,C6;SQ,SK,S6,S10;C5,C8,CJ,C9;D6,D4,D5,D2;C10,HQ,SA,H7;D7,DA,D8,D3;H3,H2,HA,H5;HK,H4,H6,DK;DJ,HJ,H9,D9;DQ,H10,H8,D10"
1571999416,0,17,0,"CK,C2,C10,CQ;S2,S5,HA,S3;S4,S7,H10,S6;SJ,S10,H8,S8;C5,C3,C4,C7;SQ,HJ,H7,S9;D7,D2,D4,D5;SA,DQ,H5,SK;CJ,C6,C8,C9;H2,D10,H4,HQ;H9,D3,D6,DK;H6,D9,D8,DA;H3,CA,DJ,HK"
1571999416,0,0,0,"CK,C2,C8,CA;S5,S3,S2,S6;HK,S4,S7,S10;HQ,S8,SK,SJ;C5,C10,C4,C3;H8,S9,HA,HJ;D5,D3,D2,D6;C7,SQ,C6,CJ;D8,D4,D7,D10;C9,SA,H5,CQ;H3,H2,DA,H4;DJ,H9,DK,H6;D9,H10,DQ,H7"
1571999416,0,4,0,"C2,SA,CK,C10;S7,S2,S4,S3;SJ,S8,S6,S5;C7,HK,C6,C3;CJ,HQ,C8,C4;CA,H10,CQ,C5;D2,DJ,D4,D3;SK,S9,S10,H6;D8,D10,D6,D5;DQ,D9,D7,DA;HA,H8,SQ,C9;H4,H5,H9,H2;DK,H7,HJ,H3"
1571999416,0,14,0,"C2,CA,CQ,CK;S10,S2,SJ,S3;C6,C5,C3,C7;SQ,S5,HQ,S4;D3,D2,D4,D5;D7,D8,D6,DK;HA,S7,H9,S6;H10,SK,H6,S8;H7,C8,C4,SA;H4,C9,C10,HK;DQ,H5,CJ,HJ;D9,H3,DJ,H8;D10,H2,DA,S9"
1571999416,0,14,0,"CA,C10,C2,C4;S9,S4,S2,S8;S10,S5,S3,SJ;D10,D7,D5,D2;C5,C3,C6,HA;SQ,S7,S6,HJ;D8,D9,HK,D3;SA,DK,H5,D4;H7,DA,H4,D6;H6,SK,CQ,H9;H2,H3,CJ,H8;CK,HQ,C8,DJ;C9,H10,C7,DQ"
1571999416,0,5,0,"CJ,C2,CK,CA;C3,C8,C5,C4;S5,S3,S2,SA;C6,C10,SQ,C7;S9,S4,S6,H5;D4,HA,D7,D2;D8,HQ,D9,D3;DQ,HJ,DJ,D5;S10,SJ,S7,DA;SK,CQ,HK,C9;H4,H2,H3,DK;H7,H6,H8,D10;H10,H9,S8,D6"
1571999416,0,0,0,"C9,CA,CJ,C2;S3,S5,S6,S2;SJ,S8,S7,S4;C6,C4,C7,C3;D5,D7,D2,D4;HK,S9,SQ,S10;DK,D10,D3,D9;C8,CQ,SA,C5;HQ,DA,D6,DJ;H8,SK,H10,H2;H3,H4,H5,DQ;H7,HA,D8,CK;H6,HJ,H9,C10"
1571999416,0,6,0,"C10,CK,CA,C2;C8,C6,C3,C5;S2,S4,H7,S5;S3,S8,H6,S6;S10,S9,H4,S7;D2,DK,D3,D5;SQ,CJ,C4,SA;SK,CQ,C7,HJ;D4,D8,D6,D7;DA,DJ,D9,H10;H8,H5,H3,H2;HQ,HA,D10,H9;HK,DQ,C9,SJ"
1571999416,0,0,0,"CK,C10,CQ,C2;S7,S4,S2,S3;S9,S8,S5,SA;C3,C9,CJ,C5;S10,SJ,S6,H9;D2,D10,D3,D5;D6,DK,D4,D8;D7,DA,D9,H6;HQ,SK,SQ,H5;H2,H8,H7,H3;H4,H10,HK,CA;C8,HA,DJ,C7;C4,HJ,DQ,C6"
1571999416,0,19,0,"CK,CQ,C9,C2;C3,C4,H10,CA;HQ,S2,S3,S4;H8,S7,S6,S5;H5,S8,S10,SK;DK,D3,D7,D2;C5,C6,H9,HK;DQ,S9,SJ,HJ;D10,SQ,D8,D4;DJ,SA,D9,D5;C8,C7,H7,H4;C10,HA,H6,H2;CJ,H3,DA,D6"
1571999416,0,0,0,"C2,C8,CQ,CA;S2,S7,S6,S4;S3,S8,S10,S5;S9,SQ,SJ,SK;DJ,D2,D4,D6;C5,C4,C3,C6;HQ,D3,D7,D8;H10,D5,DQ,D10;H9,D9,DA,HJ;CJ,SA,C7,C9;H3,H2,H8,H6;H5,HA,C10,CK;H4,DK,HK,H7"
1571999416,0,7,0,"CA,C2,C9,CJ;S3,S4,S7,S2;S5,S9,S8,S6;SJ,S10,SA,HQ;C4,C10,C3,C5;CQ,CK,C8,C6;D3,D4,D2,D6;SQ,SK,HA,C7;D5,D10,D7,D9;DQ,DA,D8,DJ;H4,H3,HK,H2;H10,H5,H7,H9;HJ,H6,H8,DK"
1571999416,0,2,0,"C2,CA,CQ,C8;S2,S3,S5,S4;S6,SQ,SJ,S8;C6,C4,CJ,C3;C10,SK,C9,C5;CK,H10,HA,C7;D4,D5,D2,D6;D7,DJ,D3,D10;SA,DA,D8,H8;H2,H3,HK,H6;HQ,H9,D9,H7;HJ,H5,DQ,S10;S7,H4,DK,S9"
1571999416,0,0,0,"DK,CQ,CA,C2;S4,S3,S2,S5;S9,S6,S8,S7;S10,HK,H7,SK;SQ,C4,C3,C9;D2,D5,D3,D4;HJ,C8,C5,SA;H4,C10,C6,HA;H2,CJ,C7,HQ;DQ,H5,DJ,H3;D10,H6,D9,H10;D7,H9,D6,D8;SJ,H8,CK,DA"
1571999416,0,2,0,"CA,CQ,C2,C3;S4,S5,S2,S3;S8,S7,S6,HA;C6,C4,C8,HJ;CJ,C5,C10,H9;D2,D7,DA,D3;HQ,C7,CK,H7;H5,S9,SA,H4;H3,S10,SK,DQ;H2,SQ,H6,D10;DK,D9,H8,D8;DJ,C9,H10,D6;D5,SJ,HK,D4"
