1571999055,0,9,3,"CA,C2,CQ,CK;S2,S3,S5,S6;S7,S4,S8,S10;SQ,SK,S9,SJ;SA,D3,D2,D5;C4,HA,C3,C7;C6,H9,C5,C9;HK,D10,D4,D7;HQ,DQ,D6,D9;H6,H2,H5,H3;C8,H8,H10,HJ;C10,H7,DA,DK;CJ,H4,D8,DJ"
1571999055,0,0,3,"C5,CA,C2,CJ;S2,S4,S5,S3;S8,S6,S9,S10;HK,S7,SQ,SJ;D3,D2,DK,D6;HJ,SA,SK,HA;D4,DA,H8,D7;H10,C3,C8,C4;H7,C6,C10,HQ;D10,C7,CQ,H9;D9,H4,H2,H6;D5,CK,H5,DJ;D8,C9,H3,DQ"
1571999055,0,14,3,"C2,C6,CQ,CA;S3,S4,S9,S2;S10,S6,SJ,S5;C4,SK,C8,C3;C5,HA,C10,C7;D2,D4,D5,D7;SQ,S7,H9,S8;D3,D6,D8,H10;D10,D9,DK,H8;H3,HJ,H2,H5;DJ,DA,H7,CK;SA,HQ,H4,CJ;DQ,HK,H6,C9"
1571999055,0,0,3,"C7,CJ,CK,C2;S5,S6,S3,S2;C3,C4,CQ,C9;SJ,SK,S7,S4;C5,C6,SQ,CA;D3,D5,D2,D7;D4,D6,DK,DJ;HA,H8,S8,S9;H7,H5,HQ,S10;DA,H2,H10,SA;DQ,D8,H4,H3;D10,C10,H6,HJ;D9,C8,H9,HK"
1571999055,0,2,3,"CQ,C8,C2,CK;S2,S3,HK,S8;S5,S4,HQ,S9;CJ,C4,C9,C3;S7,S6,HJ,SA;SQ,C5,CA,C10;D5,D2,D6,D3;H8,DJ,D7,D4;SJ,S10,H10,H3;H4,HA,H2,DQ;H7,SK,H9,D10;H6,C6,DA,D9;H5,C7,DK,D8"
1571999055,0,4,3,"CK,C2,CJ,CA;S5,S6,S4,S2;SA,S9,S7,S3;C8,C3,C9,C4;HQ,SJ,S10,S8;C10,C6,SK,C5;D2,D5,D7,D3;D4,D8,DQ,HA;D6,DJ,DA,HK;H4,H2,H6,H3;HJ,H8,H7,H5;D9,DK,H10,CQ;D10,SQ,H9,C7"
1571999055,0,0,3,"CA,CQ,CK,C2;S4,S8,S2,S7;S5,S10,S3,SQ;CJ,C5,C3,C6;C9,C10,C4,C7;D5,D4,D3,D2;D6,DK,D8,D7;HA,D9,DA,D10;S6,HJ,SJ,SA;HK,DQ,SK,DJ;H2,H3,H9,H6;H5,H10,C8,HQ;S9,H4,H8,H7"
1571999055,0,13,3,"CA,C2,CJ,CQ;S2,SJ,S3,S6;C3,C9,C5,C4;HQ,D2,D3,D6;S4,SK,S5,S7;H10,D4,D5,D9;C8,SA,C6,C7;S8,H9,S9,HK;H8,H5,S10,HJ;H6,D8,D7,D10;CK,DA,SQ,C10;H2,DK,H3,H7;H4,DJ,HA,DQ"
1571999055,0,1,3,"C2,C6,CK,CA;S5,S4,S3,S2;S6,S8,S9,S7;SJ,SQ,S10,H4;C7,C5,C3,C4;C10,SA,C9,C8;D6,D5,D7,D2;H10,HQ,SK,DQ;H3,H6,H2,D9;D10,D8,HA,D3;DJ,DK,HK,D4;H7,H9,H5,CQ;DA,HJ,H8,CJ"
1571999055,0,0,3,"CQ,CA,CK,C2;S6,S2,SJ,S3;C7,C6,C5,C3;S8,S4,SQ,S5;C10,C9,C8,C4;D6,D5,D2,D9;D8,D7,D3,DQ;HJ,D10,D4,DA;H8,S9,SA,S7;H5,DJ,DK,HA;H4,SK,CJ,H9;H2,H10,H7,H6;H3,HQ,HK,S10"
1571999055,0,5,3,"CK,C5,CA,C2;S10,S6,S3,S2;C6,C4,C7,C3;HA,S8,S5,S4;H10,S9,S7,SQ;C9,SA,CQ,C8;D5,D2,D9,D3;D10,D4,DA,D7;H7,SJ,SK,HK;H2,HJ,H3,H8;DK,D6,H6,D8;C10,HQ,H5,H9;CJ,DJ,H4,DQ"
1571999055,0,18,3,"C2,DJ,C9,CQ;S2,S3,S4,S5;SQ,S6,S10,S9;D2,D3,DQ,D4;D6,D5,DA,D9;H7,S7,SA,SK;C10,HA,C4,C3;D7,HQ,HK,D10;D8,H10,HJ,DK;CJ,H6,C5,C7;CK,H3,C6,C8;CA,SJ,H4,H9;H5,S8,H2,H8"
1571999055,0,1,3,"CK,CA,CQ,C2;S8,S2,S4,S3;C8,C4,C10,C3;SK,S10,S5,S6;C9,C7,HA,C5;D2,D3,D4,D6;H10,SQ,SJ,S7;H5,CJ,HQ,C6;D8,D7,D5,DK;H3,SA,H7,S9;D9,DQ,D10,HJ;DA,H8,H2,H4;DJ,HK,H6,H9"
1571999055,0,10,3,"C10,CA,C2,CQ;S4,S5,S2,S3;SJ,S7,S6,SQ;D3,D5,D8,D2;C7,C3,CK,SK;D7,D6,D9,D4;DJ,SA,D10,DA;H6,CJ,H3,H2;DQ,C9,DK,HK;HA,S9,S8,HQ;C8,C4,H7,HJ;H8,C6,H4,H5;H10,C5,S10,H9"
1571999055,0,0,3,"CJ,C2,CK,C8;S5,S3,S7,S2;C6,C4,C3,SA;S6,S10,SQ,S4;D3,D2,D8,D5;D6,D4,DJ,D9;DQ,D7,DA,SK;H10,CQ,C5,HA;H9,CA,C7,HQ;H7,D10,HK,H8;H6,DK,HJ,H5;SJ,H2,C10,H4;S8,H3,C9,S9"
1571999055,0,0,3,"CA,C6,C8,C2;C5,SA,C4,C3;C7,H2,SK,CK;D4,D5,D2,D3;HA,S4,S2,SQ;DJ,D6,D8,D7;D10,DQ,DK,D9;HK,S5,S3,HJ;H9,DA,HQ,H10;CQ,S7,S6,H8;CJ,S8,S10,H7;C10,SJ,H4,H3;C9,S9,H5,H6"
1571999055,0,1,3,"CK,C2,CQ,C10;S3,S4,S2,S5;C3,C6,C5,C4;SJ,S6,S7,SQ;C7,CJ,C9,C8;D4,D10,D2,D3;SA,S8,S9,SK;D7,HA,D6,D5;D8,HK,DQ,D9;H9,H10,S10,HJ;H4,H3,H2,H6;DJ,H5,HQ,DK;H7,CA,H8,DA"
1571999055,0,0,3,"C10,CJ,CK,C2;S3,S7,S2,S9;C4,C5,C3,CQ;C6,C7,C9,CA;D2,D3,D7,D4;S4,S8,S5,SK;D5,D8,SQ,D9;D6,DQ,HK,D10;DJ,DK,HJ,HA;H8,DA,H10,HQ;H7,SJ,S6,H9;H3,SA,S10,H5;C8,H6,H2,H4"
1571999055,0,0,3,"C2,CK,CQ,CA;SA,S4,S2,S7;C3,C7,C4,C10;HJ,S6,S3,S8;H9,SJ,S5,S9;C5,C9,C8,H10;D2,D4,D3,D5;H8,SK,SQ,S10;D7,D8,DA,D6;H6,HQ,H2,H3;DJ,DK,H7,D9;CJ,HK,H4,DQ;C6,HA,H5,D10"
1571999055,0,0,3,"C8,CK,C2,CA;S4,S6,S5,S2;S7,S10,SA,S3;C4,C5,C6,C3;SQ,C9,CJ,C7;D4,D3,D6,D2;D5,D9,D8,D7;SK,DQ,D10,DJ;S8,SJ,HA,HQ;HK,CQ,HJ,C10;H3,H4,H10,H2;H8,H7,DA,DK;S9,H5,H9,H6"
1571999055,0,3,3,"CQ,CA,C2,C7;S3,S2,S4,S8;S6,S5,S9,SJ;C3,C8,CK,C5;H8,S7,S10,HA;D2,D8,D4,D3;C4,C9,SQ,C6;D10,DJ,D7,D5;H5,SK,SA,H10;DK,HQ,DQ,D6;DA,H9,HK,D9;H3,CJ,H2,H6;H4,C10,HJ,H7"
1571999055,0,16,3,"CK,C2,C6,CQ;S8,SA,S4,S2;C10,C3,C5,C4;S9,HQ,S6,S3;CJ,C7,SK,HA;D6,D3,DJ,D2;SQ,H7,S7,S5;D7,D4,DK,D5;HJ,H2,S10,HK;H6,DQ,SJ,H10;DA,CA,H3,H4;D8,C9,H9,D9;D10,C8,H8,H5"
1571999055,0,5,3,"C2,C5,CJ,CK;S2,S6,S8,S3;S4,S7,SJ,SQ;DK,D7,D2,D4;DQ,D8,D3,D6;S5,S9,SA,SK;C4,H10,C9,C3;HJ,D10,D5,HK;H3,DA,D9,H7;CA,H2,H4,H6;C10,H9,HA,C6;S10,H8,HQ,C8;CQ,H5,DJ,C7"
1571999055,0,0,3,"CQ,C7,C2,CA;S3,S4,S2,S7;SK,C3,C4,C6;H5,C5,CK,C8;S6,S9,S5,SA;H2,HA,SQ,C9;D4,D2,D5,DQ;DA,HJ,H9,C10;DK,H7,H8,CJ;D9,D10,H3,H6;D8,D7,H4,H10;D6,D3,DJ,HQ;S8,SJ,S10,HK"
1571999055,0,1,3,"C2,C6,CQ,CA;S3,S2,S5,SJ;CK,C3,C5,C4;S4,S6,SQ,SK;C10,H9,C8,C7;D4,D2,D3,D5;SA,H5,CJ,C9;D9,D7,D10,D6;HQ,H3,DK,D8;HJ,S10,DA,DJ;H2,S9,H6,H4;H7,S8,HK,H10;H8,S7,HA,DQ"
1571999055,0,0,3,"C7,C2,CK,CQ;S7,S2,S3,S5;S9,SJ,S4,SQ;H10,C5,C4,C3;D2,D9,D3,D6;D4,DJ,HA,D8;S10,SK,S6,SA;H3,C6,C10,C8;H2,HQ,S8,H9;DA,C9,CJ,H8;DK,H4,H6,H5;D7,HJ,H7,DQ;D5,CA,HK,D10"
1571999055,0,5,3,"CJ,C6,C2,CQ;S5,S3,S4,S2;S8,S7,S6,HA;SJ,S9,S10,HQ;C5,SQ,C8,C3;D2,D4,DK,D3;D10,D5,DA,D8;SA,H9,SK,H8;DQ,D6,HK,D9;C7,H7,CK,C4;C9,H6,CA,C10;H3,H4,H2,H5;H10,D7,HJ,DJ"
1571999055,0,21,3,"C2,CJ,C3,CK;C5,C4,HA,C9;C7,C6,H8,C10;CA,C8,DK,CQ;S4,S2,S3,SK;D4,D3,D2,D8;S6,S10,S5,SA;H2,H4,D9,H3;D10,D7,D5,HQ;SJ,HK,S7,HJ;DA,DJ,D6,H9;SQ,H6,S8,H7;H10,DQ,S9,H5"
1571999055,0,2,3,"C8,C2,CK,CA;S2,S10,S4,S3;C7,C4,C5,C3;S6,SA,S7,S5;D4,D3,DJ,D2;HK,HJ,C6,C9;S8,H10,HA,S9;HQ,H7,C10,CJ;D5,D10,D7,DK;SJ,H6,H8,SK;H5,H4,D9,SQ;H3,DA,D8,H2;D6,DQ,CQ,H9"
1571999055,0,22,3,"CK,CA,C2,CQ;S6,S4,S2,S3;C3,C5,C4,C7;SA,S5,S7,S8;C8,SQ,C6,HA;C9,SK,CJ,H4;D6,D4,D2,D3;C10,HJ,HQ,H3;D7,DK,D9,D5;D8,DJ,H9,D10;HK,S10,H8,S9;H7,H2,H5,DQ;DA,H10,H6,SJ"
1571999055,0,1,3,"CA,CK,CQ,C2;S2,S3,S9,S5;S7,S4,SJ,HQ;C5,C10,C6,C3;S10,S6,SQ,H9;D5,D2,D3,DJ;D8,DK,D4,D7;SK,S8,SA,H3;DQ,H10,D6,D10;C9,CJ,HA,C4;H6,H4,HJ,H2;HK,H8,D9,C8;H7,H5,DA,C7"
1571999055,0,7,3,"C9,C2,CA,CK;S3,S7,S2,S8;S4,SQ,S5,SJ;D3,D2,D4,D5;D6,D7,DQ,D8;S10,SK,S6,HK;D9,DK,HA,DA;C7,C3,C5,C6;D10,SA,H8,HJ;DJ,H10,H2,H6;H3,H7,CQ,H4;HQ,C4,C10,CJ;H9,C8,S9,H5"
1571999055,0,21,3,"CK,CA,C2,CJ;S2,S6,S3,S5;S10,S8,S4,S7;SJ,S9,HJ,HK;C3,C9,C4,C7;D3,D2,D8,D5;C8,SA,C5,C10;DA,D4,H10,D7;SK,HA,H9,H5;SQ,H4,H8,DK;H2,H3,H7,DQ;HQ,D10,C6,DJ;H6,D6,CQ,D9"
1571999055,0,0,3,"CK,CQ,C2,CJ;S2,S10,S8,S5;S3,SJ,SQ,S6;D8,D2,D6,D5;D9,D3,D10,DK;S4,H5,SA,S7;SK,C5,C7,C3;HQ,C6,C9,C4;H9,H3,C10,C8;H8,DA,CA,HA;H2,DJ,H6,H4;DQ,D7,H7,H10;S9,D4,HK,HJ"
1571999055,0,8,3,"CK,CA,C7,C2;C3,C6,HA,C4;C8,C10,H4,C5;SQ,CJ,DQ,C9;D4,D2,D3,D10;D5,HK,D6,DJ;D8,HQ,D7,DA;S6,H9,S2,S9;SJ,H8,S3,S10;D9,H7,S8,SK;DK,H6,S7,HJ;SA,H3,S4,H10;H5,CQ,S5,H2"
1571999055,0,7,3,"CQ,C5,C2,CK;S3,S2,SJ,S4;C7,C3,CJ,C4;C9,SQ,CA,C6;D3,D5,D2,DK;S5,S6,SK,S8;D6,D9,D4,HQ;D10,DA,D7,H7;S7,S10,H10,S9;HK,SA,H9,H6;H5,H3,H4,H2;DJ,HA,D8,C10;DQ,HJ,H8,C8"
1571999055,0,12,3,"C10,CK,CA,C2;S3,SA,S2,S6;C5,C3,SQ,C6;D3,D7,D5,D2;D4,DQ,D8,DJ;D6,DK,D10,H10;C7,C4,SK,C9;S9,HK,S4,S7;D9,HJ,H9,H8;DA,H6,H7,H5;SJ,H2,S5,S10;HQ,CJ,H3,H4;HA,C8,S8,CQ"
1571999055,0,1,3,"CK,C2,CA,C9;C3,C4,C7,C5;C6,C8,C10,SK;HJ,SQ,CJ,H5;H7,SA,CQ,H3;D3,D2,D5,D4;D7,D6,D9,D10;S6,S5,HA,S2;D8,DQ,DK,S9;H4,H8,H2,S8;DJ,DA,HK,S7;SJ,H9,H6,S4;S10,HQ,H10,S3"
1571999055,0,7,3,"C9,C7,CA,C2;S4,S9,S2,SQ;SA,SK,C3,C4;HK,HQ,C5,C8;H3,H10,C6,CQ;D3,D5,DK,D2;S5,SJ,S3,H7;D4,D6,HA,D7;D10,D8,HJ,D9;S6,H8,H9,H6;S7,H4,CK,H5;S8,DA,CJ,H2;S10,DJ,C10,DQ"
1571999055,0,4,3,"C2,C10,CA,CJ;C3,C4,C5,C7;S4,S2,SK,S3;CQ,C6,CK,SQ;D6,D2,D3,D4;S6,HA,HJ,S5;S7,H9,H10,S8;SA,D7,D9,D5;HK,D10,DQ,D8;HQ,DJ,DK,DA;S10,H8,H7,S9;H2,C9,H4,H5;H3,C8,H6,SJ"
1571999055,0,16,3,"C2,CQ,C9,C10;S2,S7,S3,S4;HJ,S8,S5,S10;H8,S9,S6,SJ;CJ,C6,HQ,C3;CK,C8,H6,C4;CA,SQ,H3,C5;D2,D3,D4,SA;D6,D7,D5,SK;H7,H2,DA,H10;DK,H9,DQ,C7;DJ,H4,D9,HK;D10,H5,D8,HA"
1571999055,0,16,3,"C10,C2,CK,CQ;S2,HA,S3,S4;S6,H5,S8,S5;S10,H4,S9,S7;C4,C3,C6,C5;SQ,H3,SJ,HK;D3,D4,D5,D2;D7,D6,D8,DK;SA,C7,HQ,CJ;H6,DJ,H10,H2;D9,CA,DQ,H9;D10,C9,DA,H8;SK,C8,HJ,H7"
1571999055,0,16,3,"C2,CK,CJ,C10;S2,S3,S8,SJ;C6,SQ,C3,C4;DJ,D4,D2,D3;DK,D5,D7,D8;S4,S5,S10,SA;C8,SK,C7,C5;CQ,DA,C9,HA;CA,DQ,HQ,HK;H2,D6,H3,H6;HJ,S9,H9,D9;H10,S7,H7,D10;H5,S6,H4,H8"
1571999055,0,24,3,"CA,C8,CJ,C2;S4,S3,S5,S2;S6,HA,S7,S10;CK,C6,C5,C3;S9,HQ,S8,SK;CQ,H10,SQ,C4;D7,D2,D6,D3;SJ,H8,H6,HJ;SA,H7,H2,H9;H3,DA,DQ,D5;H4,DK,D10,C10;H5,DJ,D9,C9;HK,D4,D8,C7"
1571999055,0,18,3,"C6,CA,C2,CJ;S6,S2,S3,SA;C5,C7,C3,C4;S7,S5,S4,HK;S9,S8,S10,HJ;HA,C8,CQ,C9;D9,D3,D4,D2;DJ,D8,D5,D6;DK,SK,DQ,D7;DA,H4,SQ,D10;H3,CK,H6,H2;H5,C10,H9,H7;HQ,SJ,H10,H8"
1571999055,0,5,3,"CJ,CK,CQ,C2;S4,S2,S5,S6;S9,S3,SQ,S8;C3,H9,C6,C4;C5,H5,C9,C7;C8,H3,C10,CA;D4,D2,HK,D3;D10,D5,HQ,D8;DQ,D6,HJ,D9;SK,S7,H10,S10;SA,DA,H8,SJ;H4,DK,H2,HA;H6,D7,H7,DJ"
1571999055,0,16,3,"C2,C8,CA,C9;S4,SK,S6,S2;CJ,C3,C4,C6;S9,HQ,S7,S3;CK,C5,C10,HK;D3,D2,D4,D7;SQ,HJ,S10,S5;D5,DA,D8,DJ;HA,C7,CQ,H9;D6,H8,D9,DK;H10,H6,SA,S8;D10,H4,DQ,H7;H3,H2,H5,SJ"
1571999055,0,3,3,"C2,CJ,CK,C6;S10,S2,S5,S3;C4,C3,C8,SQ;SK,S4,S8,S7;C7,C5,C9,H9;HK,S6,S9,H8;HQ,H6,SJ,DQ;H7,H5,SA,D10;CA,C10,CQ,D9;D3,DJ,HA,D2;D5,DK,HJ,D4;D8,DA,H10,D6;H4,H3,H2,D7"
1571999055,0,4,3,"CK,C6,C2,CA;S7,S3,S2,S4;SJ,S5,HQ,S6;C3,SQ,C7,C5;C4,HA,C8,C9;CQ,HK,H10,C10;D2,D6,D4,D8;SA,HJ,H9,CJ;D3,D9,D5,DQ;DJ,D10,D7,DK;SK,S8,H7,S9;H2,DA,H3,H4;H6,S10,H5,H8"
1571999055,0,0,3,"CA,CK,C2,C6;S7,S5,S2,S4;S8,S9,S3,S6;C10,C7,C4,C3;S10,SA,SJ,SQ;HK,CJ,C8,C5;H9,CQ,C9,SK;D2,D5,D10,D3;D4,DJ,D6,D7;D8,DK,HJ,D9;H6,DA,H8,DQ;H2,H10,H4,H5;H3,HQ,H7,HA"
1571999055,0,11,3,"C2,CK,C7,CA;S7,S3,S2,S9;CJ,C3,C4,C5;S8,SQ,S4,SK;C9,SA,C6,C8;C10,H8,HQ,CQ;D3,D2,D6,D7;D4,D8,DJ,D10;D5,D9,DA,DQ;SJ,H7,S5,HK;DK,H6,H3,HJ;H10,H4,S10,H2;HA,H5,S6,H9"
1571999055,0,0,3,"SK,C2,C9,CA;S2,S6,S3,S9;SQ,C3,C5,C4;HA,C10,C6,C8;H9,CQ,C7,CJ;D6,D2,D4,D3;DA,D10,D5,D8;S4,SJ,S8,HQ;H7,DJ,D7,D9;H3,DQ,SA,DK;S10,HK,H10,CK;S7,H2,H5,H4;S5,HJ,H8,H6"
1571999055,0,0,3,"C6,CA,CK,C2;S2,S4,S5,HK;S3,SJ,S9,HQ;H10,C3,C7,C5;S6,SQ,S10,H9;H8,C4,C9,C8;D4,D5,D2,D3;H6,CQ,SK,C10;D6,D7,D9,DQ;H5,SA,HA,CJ;DJ,D8,D10,DK;S8,H4,HJ,DA;S7,H3,H2,H7"
1571999055,0,0,3,"CK,CQ,C5,C2;S3,S4,S2,S10;C6,C3,SQ,C7;C8,C4,HK,CJ;C9,H10,HQ,CA;D2,D6,D5,D8;D3,D9,D7,DQ;D4,DA,D10,DK;S5,S7,S6,SK;H3,H2,H6,H7;H4,H5,HJ,H8;SA,SJ,DJ,HA;C10,S9,S8,H9"
1571999055,0,24,3,"C2,CQ,CA,C7;C8,C5,C9,C3;CJ,C6,C10,C4;S2,S3,HK,S4;S6,S5,HQ,SJ;D2,D8,D3,D4;SQ,S7,H9,HJ;D7,D9,D6,D5;SK,S8,H8,H10;DQ,HA,H7,D10;DA,H3,H4,DJ;SA,S9,H2,H5;H6,S10,CK,DK"
1571999055,0,1,3,"C2,CQ,CA,CJ;S4,S8,S3,S2;S7,SJ,S9,S5;C4,C9,C3,C6;D2,D7,DK,D4;H6,HA,S10,S6;C5,HK,C7,C8;CK,H10,SA,C10;D3,D10,D8,DA;DQ,H5,SK,SQ;D9,H2,H9,H4;D6,H3,HJ,H7;D5,DJ,HQ,H8"
1571999055,0,16,3,"C2,C9,CA,C10;S6,S3,S2,S4;CJ,C3,C7,C4;CQ,C5,HA,C6;CK,HK,H7,C8;D5,DA,D6,D2;SQ,S5,S9,S8;SK,S7,SJ,SA;HJ,D8,D9,D3;H10,HQ,D10,D4;H9,H5,DJ,D7;H6,H4,DK,DQ;H3,S10,H2,H8"
1571999055,0,3,3,"C2,C8,CA,CK;S2,S6,S5,S3;S4,S7,S10,SJ;C6,C5,C9,C3;D2,DQ,D4,D3;S9,S8,H9,H8;CJ,SK,H5,C4;D5,DA,D6,D8;SQ,DK,D7,H7;H3,HJ,H4,H2;H6,HQ,DJ,CQ;H10,HK,D10,C10;SA,HA,D9,C7"
1571999055,0,3,3,"CA,C2,CJ,CK;S7,H10,S3,S2;S8,H9,S6,S4;C3,C4,C8,C5;SK,H7,S9,S5;C6,C9,SQ,C7;SA,CQ,HA,C10;D4,D2,D3,D8;D5,D7,D6,DJ;D9,D10,DA,DQ;HJ,H5,SJ,S10;H2,H3,H6,HK;H4,DK,H8,HQ"
1571999055,0,4,3,"CQ,CK,CA,C2;S2,S6,S4,S9;S3,SQ,S7,SJ;C4,C9,C3,C6;C5,C10,C8,HA;D2,D3,SA,D4;D5,D7,HK,D6;D9,D8,H6,DA;H8,H5,H2,H4;D10,DJ,H3,HJ;SK,DQ,CJ,H10;C7,DK,S10,H9;S5,HQ,S8,H7"
1571999055,0,0,3,"C9,CK,C2,CA;S2,S5,S6,S4;C4,C10,C5,C3;S3,S10,SQ,S8;D2,D4,D6,D3;D5,D10,D9,D8;D7,DQ,DA,DJ;C7,HA,C6,CJ;S7,SJ,HQ,S9;SA,DK,H10,SK;H2,H8,H3,H5;H4,HJ,CQ,H6;H9,HK,C8,H7"
1571999055,0,21,3,"CK,CA,CQ,C2;S3,S4,S2,S6;C4,C9,C7,C3;DJ,D7,D2,D4;S7,SK,S5,SA;C5,HA,C8,C6;S8,H10,S10,HK;S9,H9,SJ,HJ;CJ,H8,C10,H4;SQ,H5,H6,DK;H3,H2,DA,D10;H7,DQ,D5,D9;HQ,D8,D3,D6"
1571999055,0,9,3,"CK,CQ,C2,C9;S3,S4,S10,S2;C5,SQ,C3,C7;D3,D10,D7,D2;D6,DJ,D9,D4;DA,DQ,SK,D5;SJ,S5,HA,S7;SA,S6,H10,S8;C6,HK,C4,HJ;C8,H8,C10,H3;CJ,H6,CA,H2;H7,H5,H4,D8;HQ,DK,H9,S9"
1571999055,0,23,3,"CA,C2,C6,C8;S9,S3,S4,S2;SJ,S7,S8,S5;C7,C5,C3,C4;C9,CQ,H7,SA;SK,S10,H6,S6;C10,CK,H5,HK;D7,D5,D4,D2;CJ,SQ,H3,HQ;DK,DJ,D6,D3;DA,H10,D10,D8;HJ,H8,H2,H4;HA,H9,DQ,D9"
1571999055,0,10,3,"CK,C7,CA,C2;S2,S3,S6,SK;C9,C3,CJ,C4;S5,S4,S8,H10;S7,SQ,S9,H6;C10,C5,HK,C8;D2,D3,D5,D6;SA,C6,H7,CQ;D4,D8,D10,D9;D7,DA,DJ,DQ;H9,H8,H3,H2;SJ,HA,S10,H4;HQ,HJ,H5,DK"
1571999055,0,10,3,"CA,C2,C6,CK;S4,S9,S2,S7;C4,C3,HK,C5;S10,SQ,S3,S8;C8,C10,H10,C7;C9,CQ,H8,SK;D3,D4,D2,D5;D9,D10,D7,D6;DQ,DJ,DK,D8;SA,HQ,S5,HA;DA,H7,H5,HJ;CJ,H3,SJ,H9;H6,H2,S6,H4"
1571999055,0,0,3,"C2,CK,C9,CA;S4,S9,S2,S3;S8,SJ,S5,S10;C4,C8,C3,C5;C6,CQ,C7,SA;D4,D2,D3,D5;D6,D7,DJ,D9;SQ,HJ,S6,SK;D8,DQ,DK,D10;H6,H10,DA,HA;H2,H7,S7,HK;CJ,H3,H4,H8;C10,H5,HQ,H9"
1571999055,0,4,3,"CA,CQ,CJ,C2;S4,S9,S2,S3;S5,SJ,S6,S7;C4,C6,C5,C3;D2,DJ,D5,D7;S10,SA,HJ,S8;H10,H4,H2,H9;C8,HA,C7,CK;D3,HK,D10,D8;DA,HQ,C9,SQ;DK,H8,C10,SK;D6,H6,H3,DQ;D4,H7,H5,D9"
1571999055,0,3,3,"CA,CK,CJ,C2;S6,S4,S2,S3;S9,S7,S5,HA;C7,C3,C6,CQ;D3,D5,D6,D2;HJ,S8,SJ,HK;C10,C4,C8,HQ;D8,D7,DJ,D4;H10,C5,C9,H8;D9,SQ,DQ,D10;H2,SA,H3,H4;DA,SK,H9,DK;H6,S10,H7,H5"
1571999055,0,0,3,"C2,CA,CQ,C6;S2,S3,S5,S4;SA,S8,S6,S9;C8,C5,C7,C3;C9,CJ,C10,C4;HK,SJ,S7,S10;D6,D2,D4,D8;D7,D3,D10,D9;H10,D5,DJ,SQ;H9,DQ,DK,HQ;H6,HA,SK,HJ;H3,H8,H4,H2;CK,DA,H5,H7"
1571999055,0,1,3,"CA,CK,C2,CQ;S9,S5,S2,S4;S10,S6,S3,SQ;C4,C3,C5,C6;C10,C7,C8,C9;D3,D5,D2,D6;DA,D8,D4,D7;DQ,D10,SA,D9;SK,S7,S8,HA;H3,H2,HJ,H4;H10,H9,SJ,H8;H5,H7,HQ,DK;H6,CJ,HK,DJ"
1571999055,0,0,3,"C4,CK,CA,C2;S2,S6,S8,S4;HQ,C3,CQ,C6;D5,D4,D2,D3;S3,S10,HK,S5;H9,C5,HJ,C7;H6,C8,H10,C10;D7,D9,D6,D8;H5,C9,H8,SA;DK,CJ,H4,SK;SJ,DQ,D10,HA;S9,DA,DJ,H7;S7,SQ,H2,H3"
1571999055,0,26,3,"C2,C10,CA,CK;S6,S2,S4,S5;S10,S3,SJ,S8;C6,C5,C3,CJ;H9,S7,HQ,S9;D3,D4,D2,D5;H2,HK,H7,SA;DA,H8,H5,SK;D8,H4,DK,SQ;D7,H3,DJ,H6;D6,DQ,D9,H10;CQ,D10,C7,HJ;C9,C8,C4,HA"
1571999055,0,1,3,"C2,CA,CQ,C8;S2,S8,S4,SK;D2,D8,D4,D3;S3,SJ,S5,SA;D7,D9,D10,D5;S6,HA,S7,HQ;C5,C4,C3,H9;S9,HJ,SQ,H8;CK,DK,DJ,D6;C10,DA,HK,DQ;C6,C7,CJ,H7;C9,H5,H2,H3;S10,H6,H10,H4"
1571999055,0,7,3,"C2,C8,DA,CK;S9,SK,S2,S3;C5,C3,HJ,CJ;SJ,HK,S4,S7;C7,C4,H8,CQ;D2,D7,D4,D6;C9,C6,H2,HA;C10,H9,D10,HQ;CA,H6,D5,H10;D3,D8,S10,DK;SQ,H5,S8,H3;D9,DJ,S6,H7;SA,DQ,S5,H4"
1571999055,0,2,3,"CQ,CA,C8,C2;S4,S8,S2,S9;C6,C5,C3,C9;C7,SK,C4,C10;CJ,HQ,HA,CK;DK,D4,D5,D2;S6,SJ,S3,HK;D7,D6,D10,D3;S7,HJ,S5,H10;D9,DJ,H6,D8;SQ,H4,H2,H7;DQ,H8,H3,DA;SA,H5,S10,H9"
1571999055,0,9,3,"CJ,C2,C10,CQ;S4,S3,S6,S2;S8,SQ,S10,S5;D4,DJ,D2,D3;SA,C3,C4,C5;D9,H6,D7,D5;S9,H5,HQ,S7;SJ,H2,H8,HK;SK,CA,DA,HJ;H3,CK,DQ,H4;HA,C9,D8,D6;H10,C8,D10,DK;H9,C7,C6,H7"
1571999055,0,18,3,"C10,CA,C2,CJ;S5,S2,SA,S6;C3,C5,C4,SK;S10,S3,HQ,S9;SJ,S4,HJ,HA;C6,CQ,C7,H10;SQ,S7,H8,H6;C9,CK,C8,H2;D2,D8,D4,D3;D6,DQ,D5,D9;HK,S8,H7,DA;H4,H5,H3,DK;D10,H9,D7,DJ"
1571999055,0,13,3,"C2,CQ,C7,CA;S5,S4,S2,S3;C5,C8,C3,C10;SQ,S9,S7,S6;C6,C9,C4,CJ;SK,HA,SA,CK;DK,D2,D5,D3;D9,D4,D8,D6;D10,D7,HQ,DJ;HK,DQ,H8,DA;H3,H7,H4,H2;H6,SJ,S8,HJ;H5,H9,S10,H10"
